yq,gvkey,bert_adoption_dummy,ret_future_4q,abret
2020Q1,001004,0,1.3451544052323705,0.178804535159379
2020Q1,001045,0,0.960619932224577,0.2319652110326318
2020Q1,001050,0,0.6980744495818103,-0.2855291105159323
2020Q1,001075,0,0.1176825962908463,-0.5338037043971768
2020Q1,001076,0,1.2200743464937842,0.40538815982171406
2020Q1,001078,0,0.5409122822682202,0.026858606276309094
2020Q1,001104,0,0.9923164416413666,0.3754783270672162
2020Q1,001117,0,1.568068662157044,0.9512305475828937
2020Q1,001161,1,0.7260326536177719,-0.13338274605403955
2020Q1,001186,0,0.4779156764481491,-0.24148234957234643
2020Q1,001209,0,0.4382567470118947,-0.07579692898001639
2020Q1,001230,0,1.4309769645748682,0.9282814624597795
2020Q1,001254,0,1.2237814144739754,0.463840670350509
2020Q1,001257,0,0.0752639636653067,-0.7394222230067634
2020Q1,001274,0,0.1338647791773102,-0.6473928714990532
2020Q1,001300,0,0.6564159947874173,-0.07223872640452789
2020Q1,001327,0,1.080695700752103,0.34612618423342867
2020Q1,001380,0,1.1660206144738825,0.6633251123587938
2020Q1,001393,0,1.1206762360485127,0.4691899353604896
2020Q1,001410,0,1.145723686729915,0.38148554476385665
2020Q1,001414,0,0.6926906817466456,0.18999517963155688
2020Q1,001439,0,0.3697355414218861,-0.5925924780178913
2020Q1,001440,1,0.0973259277446985,-0.40536957437039023
2020Q1,001447,0,0.6867464900822222,0.17269281409031112
2020Q1,001449,0,0.5380292379162359,-0.24322841276012752
2020Q1,001487,0,0.977558415971842,0.19630076529547857
2020Q1,001562,1,0.4943235468151796,-0.936103530304057
2020Q1,001585,0,0.4146848575294823,-0.5689187025682603
2020Q1,001598,0,0.7857682296096795,0.05119871309100521
2020Q1,001602,0,0.2624165886083518,-0.46623813258359337
2020Q1,001613,0,1.6999995089769335,0.7163959488791909
2020Q1,001632,0,0.7636737691356217,0.2496200931437106
2020Q1,001659,0,0.5119855334010275,-0.3454886744717305
2020Q1,001661,0,3.791081754621281,2.933607546748523
2020Q1,001678,0,3.317960278562106,2.589305557370161
2020Q1,001690,0,1.3548184637622844,0.6261637425703392
2020Q1,001704,0,1.9509440158652236,1.4368903398733126
2020Q1,001706,0,0.5817911205501083,-0.2852863918081119
2020Q1,001712,0,0.3058813239637215,-0.07375826560382659
2020Q1,001722,0,0.6710049075202662,0.019518606832243046
2020Q1,001743,0,3.053640223617041,2.091312204177264
2020Q1,001773,0,1.1364933573737463,0.4850070566857232
2020Q1,001794,0,0.799220217291756,0.03498207532569764
2020Q1,001820,0,0.7268062651929763,0.10996815061882592
2020Q1,001823,0,0.9651426444198828,-0.01846091567785979
2020Q1,001864,0,0.8097170105068645,-0.17388654959087813
2020Q1,001878,1,0.7754676219417291,-0.08394777773008233
2020Q1,001891,1,0.4106898405048509,-0.3179648806870943
2020Q1,001913,0,0.8336146033812375,-0.02580079629057397
2020Q1,001919,1,0.6983748412890378,-0.15909936658372015
2020Q1,001926,0,0.825504103190549,-0.15809945690719363
2020Q1,001932,1,0.2271687101674326,-0.5540889405089309
2020Q1,001968,0,0.7529983155607249,-0.10168837014958587
2020Q1,001979,0,0.2767562887397641,-0.5779303969705467
2020Q1,001982,0,0.7062068375052915,-0.46014303256770006
2020Q1,001988,0,0.3201275949127344,-0.4085271262792108
2020Q1,002002,0,1.0795056997350754,0.29824804905871194
2020Q1,002005,0,0.6844472161737671,0.1817517140586784
2020Q1,002019,1,0.4520310105492202,-0.32922664012714326
2020Q1,002049,0,0.2019524717711676,-0.7603755476686097
2020Q1,002055,0,0.0963507354854811,-0.555135565202542
2020Q1,002086,0,0.0511805352681737,-0.4628731407237374
2020Q1,002101,0,1.031803881090557,0.27186313696709064
2020Q1,002111,0,0.0725124723319308,-0.4301830297831579
2020Q1,002124,0,1.0954868162334672,0.10251470450769151
2020Q1,002136,0,0.1305359642497938,-0.3835177117421173
2020Q1,002137,0,0.1732393639841216,-0.32945613813096714
2020Q1,002184,1,1.0606331047651305,0.5465794287732194
2020Q1,002220,0,0.6293088319228564,-0.022177468765166797
2020Q1,002259,0,0.081965430406294,-0.6822727115597643
2020Q1,002269,1,0.6473202079413751,-0.21209519173043634
2020Q1,002285,0,0.707927064102148,-0.02072765708979718
2020Q1,002312,0,1.1166318359171554,0.30194564924508527
2020Q1,002337,0,7.690485270190326,6.833011062317568
2020Q1,002352,0,0.2086434730481186,-0.6584340393101016
2020Q1,002369,0,0.5290441460263602,0.026348643911271452
2020Q1,002403,0,0.1767806260421431,-0.33727304994976803
2020Q1,002408,1,0.3259326930262893,-0.17676280908879943
2020Q1,002410,0,0.0711643223656437,-0.7100933283107197
2020Q1,002435,0,0.2548429845813136,-0.6045724150904979
2020Q1,002436,1,3.291234467048912,2.328906447609135
2020Q1,002444,1,1.7367855517014146,1.0022160351827403
2020Q1,002448,0,0.9071138233837002,0.04003631102548
2020Q1,002497,0,1.8628140879180952,1.1434160618975997
2020Q1,002504,0,1.058297733103046,0.051115837956898114
2020Q1,002526,0,1.2575311952510098,0.49329305328495143
2020Q1,002536,0,0.5759423381620097,-0.18399840596145667
2020Q1,002573,0,0.2446357127755765,-0.3722024017985739
2020Q1,002574,0,0.7046647171605624,0.19061104116865135
2020Q1,002577,0,0.2557267775833471,-0.611350734774873
2020Q1,002593,0,1.0784705012379692,0.3185297571145028
2020Q1,002596,0,0.1681761104878225,-0.551221915532673
2020Q1,002628,0,0.1395719401958821,-0.5798260858246134
2020Q1,002663,0,0.12124749461826,-0.3928061813736511
2020Q1,002696,0,0.5199305205418836,0.005876844549972504
2020Q1,002698,0,0.742620706330761,0.22856703033884995
2020Q1,002710,0,0.6152837725784319,0.11258827046334319
2020Q1,002751,0,0.3143966956617412,-0.41425802553020397
2020Q1,002771,0,0.3340736863930384,-0.3853243396274571
2020Q1,002787,0,1.1838262219416429,0.3263520140688849
2020Q1,002807,1,0.6445675970292255,-0.07483042899127001
2020Q1,002817,0,1.0563437136443805,0.5422900376524694
2020Q1,002820,0,0.5565757066726076,-0.3105018056856126
2020Q1,002829,0,0.5264461173696062,-0.09039199720454416
2020Q1,002884,0,0.54456745886583,-0.2366901918105334
2020Q1,002940,1,0.9380589562827236,0.1738208143166653
2020Q1,002942,0,1.2239523073443968,0.4640115632209304
2020Q1,002960,0,0.0644248314719542,-0.9427570636741938
